gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,-0.506076785,0,0,0,0,0,0,0,0,0,0,1,0,-1.341096963,-0.794301742,1
0,0,0,0,1.245788973,1,0,0.5,1,1,1,1,1,1,2,0,3,1.475830298,2.10274827,0
1,0,0,0,0.960601524,0,0,0,1,1,1,1,0,0,2,0,2,-0.656392519,0.122111812,0
1,0,0,1,-1.117192747,1,0,0,0,0,0,1,0,0,0,1,1,-0.458625945,-0.880768336,0
1,0,1,0,1.61245855,1,1,0.5,0,1,1,1,1,1,2,1,2,1.517377898,2.514236616,0
0,1,1,1,1.449494293,1,1,0.5,0,1,1,0,0,0,0,1,0,0.65983544,1.500062872,0
0,0,1,1,1.408753229,1,0,0,1,1,0,1,0,0,1,0,1,-0.157821323,0.754707593,0
0,0,1,1,-0.994969555,1,0,0,0,0,0,0,0,0,0,0,2,-0.669687751,-0.844439132,0
0,0,1,1,0.797637267,1,1,0.5,0,1,0,1,0,1,0,1,2,0.945682926,1.036010777,0
1,0,1,1,-0.587558913,1,0,1,0,0,0,0,0,0,0,1,1,-1.480696898,-0.829969212,0
1,0,1,1,1.082824716,1,1,1,0,0,0,0,0,0,2,0,1,-1.307858883,-0.330536398,0
1,0,0,0,1.12356578,1,0,1,0,0,0,0,0,0,2,0,1,-1.46906357,-0.525108293,0
0,0,0,0,-1.035710619,1,1,0.5,0,0,0,0,1,1,0,1,0,0.973935294,-0.697909135,0
0,0,1,1,1.082824716,0,0,0,1,0,1,0,0,0,1,0,1,-0.997082837,-0.133670491,0
0,0,0,0,0.553190882,0,0,0,1,0,1,1,1,1,2,1,2,-0.134554667,0.269149138,0
0,0,0,0,-1.117192747,1,0,0,0,1,0,0,0,0,0,1,0,-0.446992617,-0.89157666,0
0,1,1,0,1.082824716,0,0,0,1,0,1,1,1,1,2,1,3,-0.024869004,0.70741566,0
1,0,1,0,1.530976422,1,1,0,0,1,1,1,1,1,2,1,2,0.664821152,1.60327134,0
1,0,0,0,-0.75052317,1,0,0.5,0,0,0,0,0,0,0,1,3,0.206135651,-0.604075234,1
1,0,0,0,0.471708754,1,1,0,0,0,0,0,0,0,0,1,1,-0.486878312,-0.063614903,0
1,0,1,0,1.286530037,1,1,0.5,1,0,1,0,1,0,2,1,3,0.990554334,1.617013352,0
1,0,1,1,1.042083652,0,0,0,1,0,1,1,1,1,2,0,1,-0.167792747,0.591612185,0
1,1,1,0,0.553190882,1,1,0.5,0,0,0,1,1,1,1,0,0,1.178349484,1.089897994,0
0,1,1,0,1.042083652,1,1,0.5,0,1,0,0,1,1,0,1,0,1.133478077,1.542899129,0
1,0,1,0,1.61245855,1,1,0.5,0,1,0,0,1,1,2,1,3,1.093592381,2.023318115,0
1,1,0,0,-0.098666144,0,0,0,0,0,1,0,1,0,0,1,0,-0.814273398,-0.489837863,1
0,1,0,0,-0.872746362,1,1,0,1,1,0,0,0,0,0,0,2,-0.151173707,-0.714827471,0
1,1,0,0,0.064298113,0,0,0,0,1,1,0,1,1,0,1,0,-0.284126026,-0.2282323,0
0,0,0,0,0.879119396,0,0,0,1,1,0,0,0,1,2,0,2,-0.618168727,0.065577659,0
1,0,0,0,-1.198674875,0,0,0,0,1,0,0,1,1,0,1,0,-0.471921176,-0.938758305,1
1,0,1,1,1.61245855,1,1,1,0,0,0,0,0,0,2,0,1,-1.326139827,-0.187094494,0
1,0,1,1,0.308744498,1,1,0.5,0,0,1,1,0,0,0,1,0,0.666483056,0.449868732,1
1,0,1,1,-1.239415939,1,0,0,0,0,0,0,1,1,0,0,1,0.029973828,-0.948022583,1
0,0,1,1,0.879119396,1,1,0,0,0,1,0,0,1,2,0,3,-0.048135659,0.496653336,0
1,0,0,0,-0.75052317,1,0,0,1,0,0,0,0,0,0,0,2,-0.488540216,-0.694291655,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,0,0,0.189516611,-0.976190399,1
1,0,0,0,-0.913487426,1,1,0.5,0,1,1,0,0,1,0,1,0,0.998863853,-0.586671626,1
1,0,0,0,-1.280157004,1,0,0,1,0,0,0,0,0,0,0,0,-0.486878312,-0.985167926,0
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.497315937,-0.998579071,1
0,0,0,0,0.960601524,1,1,0,1,1,0,1,0,0,1,1,2,-0.004926156,0.609787816,0
1,0,1,0,1.449494293,1,0,0,1,1,0,1,1,1,2,1,2,0.491983137,1.426036879,0
1,0,1,1,-0.75052317,1,0,1,0,0,0,0,0,0,1,1,1,-1.505625457,-0.887297446,0
0,0,1,1,1.449494293,1,0,0.5,1,0,0,1,1,1,2,1,0,1.155082828,1.934336931,0
0,1,1,0,0.91986046,1,1,0.5,0,0,0,0,0,0,0,1,0,0.30584989,0.780449051,0
1,0,0,0,-0.669041042,0,0,0,1,0,0,0,1,0,0,1,0,-0.86080671,-0.714187795,0
0,1,0,0,-0.95422849,1,0,0.5,0,0,0,0,0,1,0,1,0,0.490321233,-0.690299193,0
0,0,1,1,-0.75052317,1,0,0,1,1,0,0,1,0,0,1,0,0.021664308,-0.59366395,1
0,1,1,0,1.042083652,1,1,0.5,0,0,1,0,1,1,0,1,0,1.126830461,1.556972008,1
0,0,0,0,0.838378331,0,0,0,1,1,0,0,0,1,0,1,2,-0.61484492,0.116266494,0
0,0,1,0,1.530976422,1,1,0.5,1,1,1,0,1,0,2,1,3,1.148435212,2.056316591,0
1,1,1,1,-0.75052317,1,1,0.5,0,0,0,0,1,1,0,1,0,1.030440029,-0.413363455,0
0,0,1,1,-0.424594657,1,0,0,1,0,1,1,1,0,1,1,2,0.089802372,-0.326124837,1
1,0,1,0,-0.913487426,1,1,0.5,1,0,0,0,0,0,0,1,3,0.443787921,-0.669741319,0
1,0,1,1,-0.139407208,1,1,1,0,0,0,0,0,0,2,0,1,-1.286254131,-0.701769251,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.159602339,-0.97658744,1
0,0,1,0,0.675414075,1,1,0,1,0,1,1,1,1,1,0,0,0.649864016,0.783515086,1
1,1,1,0,1.449494293,1,1,0.5,0,1,0,0,1,1,0,1,0,1.17668758,2.015355248,1
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,1,0,0,0,0,0.440464113,-0.972859671,1
1,0,0,0,-0.098666144,0,0,0,0,0,0,1,0,1,1,1,3,-0.812611494,-0.483617563,0
1,0,1,0,1.61245855,1,1,0,1,1,1,1,1,0,2,0,3,0.478687905,1.3757892,0
1,0,0,0,-0.913487426,1,0,1,0,0,0,0,0,0,0,1,1,-1.459092146,-0.898326349,0
0,0,0,0,-1.035710619,1,1,0.5,0,0,0,0,0,0,0,0,0,0.292554658,-0.777890735,1
1,0,0,0,-0.95422849,1,1,0.5,0,0,0,0,0,0,0,1,0,0.33077845,-0.695571008,1
1,0,0,1,-1.280157004,1,0,0,1,0,0,0,0,0,0,0,1,-0.495187832,-0.985278215,0
1,0,0,0,-0.506076785,1,1,0,0,1,0,1,0,1,0,1,3,0.136335683,-0.40275365,0
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.480696898,-0.998358493,0
1,0,0,0,-0.139407208,1,1,0.5,0,0,0,0,0,0,0,1,3,0.37232605,-0.030020867,0
0,0,0,0,-1.280157004,1,0,0.5,0,0,0,1,0,0,0,0,0,0.30584989,-0.974646353,0
0,0,0,0,-1.198674875,1,0,0.5,1,0,0,1,0,0,0,1,1,0.581725952,-0.912708037,0
1,0,0,0,-0.506076785,1,0,0.5,1,0,1,0,1,0,0,1,2,0.817716319,-0.181822679,0
0,0,0,1,1.286530037,1,0,0.5,0,1,0,1,1,1,0,1,3,1.141787596,1.715170583,0
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.482358802,-0.998380551,1
1,0,0,0,-1.076451683,0,0,0,1,0,0,0,0,0,0,0,2,-1.174906564,-0.936067253,0
0,0,1,0,0.716155139,1,0,1,0,0,0,0,0,0,2,0,0,-1.495654033,-0.560312549,0
0,0,0,0,-1.076451683,1,0,0,1,0,0,0,0,1,0,1,2,-0.187735594,-0.858754647,0
0,0,1,1,-1.035710619,1,0,0,0,0,0,0,0,0,0,0,0,-0.666363943,-0.860100173,0
0,0,1,1,1.61245855,1,1,0.5,0,0,1,0,0,1,2,1,3,0.86424963,1.865428349,0
0,0,1,0,-0.994969555,1,0,0,0,1,0,0,0,0,0,1,2,-0.50682116,-0.833719039,0
1,0,1,1,1.408753229,1,1,0.5,1,0,0,1,1,1,2,0,3,1.392735099,2.084991737,0
1,1,1,0,-0.343112528,1,1,0.5,0,0,0,0,1,1,0,1,0,0.95565435,-0.008492449,1
1,0,1,0,1.61245855,1,1,0.5,1,1,0,0,0,1,2,1,3,0.985568622,2.046258232,0
0,0,1,1,0.023557049,1,0,1,0,0,0,0,0,0,1,1,2,-1.507287361,-0.742487958,0
0,0,0,0,-1.239415939,0,0,0,0,0,0,0,0,0,0,1,0,-1.321154115,-0.982432758,1
0,0,1,0,1.530976422,1,0,0,1,1,0,1,0,1,2,0,1,0.104759508,1.050326292,0
1,0,0,0,-0.424594657,1,0,0,0,1,1,0,1,0,1,0,2,0.015016692,-0.371233048,0
1,0,0,0,1.082824716,1,1,0.5,1,1,1,0,0,1,0,1,2,1.15175902,1.473637622,0
0,0,0,0,0.145780241,1,0,1,0,0,0,0,0,0,1,1,3,-1.47737309,-0.700313436,0
1,0,1,1,0.756896203,1,0,1,0,0,0,0,0,0,2,0,1,-1.490668322,-0.553452572,0
0,0,1,0,0.838378331,1,1,0,1,0,1,1,1,0,1,0,2,0.418859361,0.826130765,0
1,0,1,1,-0.506076785,1,0,1,0,0,0,0,0,0,1,0,2,-1.498977841,-0.832770553,0
0,0,1,0,1.245788973,1,0,0.5,1,0,1,0,1,1,2,0,3,1.16006854,1.785402634,0
1,0,0,0,0.308744498,1,0,0.5,0,1,0,0,0,0,0,0,3,0.332440354,0.303691661,0
0,0,0,0,0.105039177,1,0,1,0,0,0,0,0,0,1,1,1,-1.517258785,-0.725834316,0
0,0,1,1,-0.2616304,1,0,0.5,0,0,0,0,0,1,1,0,2,0.470378385,-0.10987012,0
0,1,1,0,-0.220889336,1,1,0.5,0,1,1,0,0,1,0,1,0,1.022130509,0.100098123,1
0,0,0,1,0.838378331,1,0,0,1,1,0,1,0,0,1,0,3,-0.064754699,0.50124136,0
0,1,1,0,0.064298113,1,0,0.5,0,0,0,0,0,0,0,0,3,0.224416595,0.063548341,0
1,1,1,0,-0.546817849,1,1,0.5,0,0,0,0,1,1,0,1,0,1.002187661,-0.230746889,0
0,0,1,0,0.43096769,1,0,0.5,1,1,1,0,0,0,0,1,3,0.708030655,0.559540137,0
0,0,1,1,-1.076451683,1,0,1,0,0,0,0,0,0,0,0,1,-1.503963553,-0.95307382,0
0,0,0,1,0.960601524,1,1,1,0,0,0,0,0,0,2,1,1,-1.329463635,-0.378997395,0
0,0,0,0,1.001342588,0,0,0,0,1,0,0,1,0,0,1,0,-0.847511478,-0.075812869,1
0,0,1,1,0.064298113,1,0,0.5,0,0,1,0,1,0,0,1,1,0.639892592,0.276450272,0
1,0,0,0,-0.913487426,0,0,0,0,1,0,1,0,0,0,0,0,-0.948887621,-0.842299525,0
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.480696898,-0.998358493,1
1,0,0,0,-0.791264234,0,0,0,0,0,0,0,0,0,0,1,0,-1.359377906,-0.874592151,1
0,0,0,0,0.960601524,1,1,0.5,0,1,0,0,1,1,0,0,0,1.123506653,1.454822315,0
1,0,1,0,0.91986046,1,1,0.5,0,1,1,0,1,1,0,1,3,1.291358955,1.496996837,0
1,0,1,1,0.145780241,1,1,0,1,1,1,1,1,1,2,1,3,0.934049598,0.483484827,0
0,0,1,0,0.593931947,1,0,1,0,0,0,0,0,0,1,0,2,-1.492330226,-0.591303765,0
1,0,1,1,-0.832005298,1,0,1,0,0,0,0,0,0,0,1,3,-1.48568261,-0.904767228,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,1,0,1,0,0,1,0,0.686425904,-0.969595116,1
0,1,0,0,-0.343112528,1,1,0.5,0,1,0,0,0,0,0,1,0,0.521897409,-0.085959459,0
1,0,0,0,1.245788973,1,1,0.5,0,1,0,0,1,1,1,0,2,1.166716156,1.700083045,1
1,1,0,0,0.105039177,0,0,0,0,0,1,0,1,0,0,1,0,-0.829230534,-0.374409371,0
1,0,0,0,1.408753229,1,0,0,1,1,0,1,0,0,1,0,3,-0.142864187,0.69998218,0
0,0,0,0,-0.302371464,1,1,0.5,0,0,0,0,0,1,0,1,0,0.664821152,-0.105811484,1
0,0,0,0,-0.465335721,1,1,0.5,1,0,1,0,1,1,0,0,1,1.298006571,-0.030131156,0
1,0,0,0,-0.791264234,1,0,0,1,1,0,1,0,1,0,0,2,0.099773796,-0.635728184,0
0,0,1,0,0.105039177,1,1,0.5,0,0,0,0,0,0,0,1,0,0.345735586,0.129214425,1
0,1,1,0,1.571717486,1,1,1,0,0,0,0,0,0,2,0,2,-1.327801731,-0.168654169,0
1,0,0,0,-0.139407208,1,0,1,0,0,0,0,0,0,0,0,3,-1.510611169,-0.741892398,0
0,0,1,0,1.571717486,0,0,0,0,1,0,0,1,1,2,0,0,-0.513468776,0.543482056,1
0,1,1,0,-1.035710619,1,0,0.5,0,0,0,0,1,1,0,1,0,0.804421087,-0.740193947,0
1,1,0,0,1.001342588,0,0,0,0,1,1,0,1,1,0,1,0,-0.325673625,0.357667109,0
0,0,1,0,1.327271101,1,1,0,1,0,1,1,0,1,2,0,2,0.377311762,1.167409119,0
0,0,0,0,-0.220889336,1,0,1,0,0,0,0,0,0,1,0,1,-1.479034994,-0.74478197,0
0,0,0,0,-1.076451683,1,1,0.5,0,0,0,0,0,0,0,1,0,0.335764162,-0.800036771,1
1,1,0,0,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.746720648,2.714411194,0
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.497315937,-0.998579071,0
0,0,0,0,-0.872746362,1,0,0,0,0,0,0,0,0,0,0,3,-0.651406807,-0.790243106,0
0,0,1,1,0.268003434,1,1,1,0,0,0,0,0,0,2,0,1,-1.316168403,-0.571451741,0
1,1,0,0,1.082824716,1,1,0.5,1,1,1,0,0,0,0,1,0,0.829349647,1.417699029,0
0,0,0,0,-0.2616304,1,0,0,1,0,0,1,1,1,1,0,2,0.33908797,-0.165411672,0
0,1,0,0,-1.239415939,1,0,0,0,0,1,0,0,0,0,0,1,-0.493525928,-0.960044086,0
1,0,1,1,1.61245855,0,0,0,1,1,1,1,1,1,2,0,2,0.029973828,1.011151631,0
0,0,1,0,1.327271101,1,1,0,1,1,1,0,0,0,1,0,3,0.074845236,0.893892341,0
0,0,1,1,1.61245855,1,1,0.5,0,1,1,1,1,1,2,0,3,1.532335034,2.48787754,0
0,0,0,0,-1.076451683,1,1,0.5,0,0,0,1,0,1,0,1,2,0.769521103,-0.776854018,0
0,1,0,0,-0.017184015,1,0,1,0,0,0,0,0,0,1,0,3,-1.495654033,-0.748024467,0
1,0,1,0,0.716155139,1,1,0,0,0,1,0,1,1,1,0,2,0.362354626,0.702717348,0
0,0,1,0,1.164306844,0,0,0,1,0,1,1,1,1,2,1,1,-0.088021355,0.659770802,0
1,0,0,0,-0.709782106,1,0,0.5,0,1,1,0,1,1,0,1,0,1.211587564,-0.364417186,1
0,0,1,0,1.61245855,1,1,0.5,1,1,1,1,1,1,2,0,2,1.673596873,2.676118845,0
0,0,0,0,-0.95422849,1,0,1,0,0,0,0,0,0,0,1,1,-1.523906401,-0.925413333,1
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.505625457,-0.99868936,0
1,0,0,0,-0.832005298,1,1,0.5,0,0,0,0,0,1,0,1,0,0.722987791,-0.536622467,0
1,0,0,0,0.186521305,0,0,0,0,0,0,1,0,0,0,0,3,-1.203158931,-0.577804389,1
0,0,1,1,1.164306844,1,0,1,0,0,0,0,0,0,1,0,1,-1.475711186,-0.466236012,0
0,0,1,1,-0.587558913,1,0,1,0,0,0,0,0,0,1,0,2,-1.495654033,-0.856284173,0
0,0,0,1,-0.465335721,1,0,0,0,0,0,0,0,0,0,0,1,-0.636449671,-0.572731094,0
0,0,1,1,1.449494293,0,0,0,1,1,1,1,0,1,2,1,1,-0.279140314,0.734590875,0
0,1,0,0,-0.832005298,1,1,0.5,0,0,0,0,0,0,0,1,3,0.282583234,-0.6419926,0
1,1,0,0,-1.239415939,0,0,0,0,0,0,0,0,0,0,0,0,-1.344420771,-0.988829521,1
1,0,1,0,1.205047909,1,1,0.5,0,0,1,0,1,1,0,1,0,1.214911372,1.712303069,0
1,1,0,0,-0.139407208,1,1,0.5,0,0,0,1,1,1,0,0,0,1.125168557,0.255627704,1
0,0,0,1,-1.280157004,0,0,0,0,1,0,1,0,0,0,0,1,-1.036968533,-0.992469059,0
0,1,1,0,-1.117192747,1,1,0.5,0,0,1,0,0,0,0,1,2,0.501954561,-0.855556265,1
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,0,-1.465739762,-0.998159973,0
0,0,0,1,1.205047909,1,1,0.5,0,0,1,1,1,1,2,1,0,1.304654187,1.900147334,0
1,0,1,1,0.145780241,1,0,1,0,0,0,0,0,0,2,0,2,-1.480696898,-0.690563886,0
1,1,0,0,-0.180148272,1,1,0.5,0,0,1,1,1,1,0,1,0,1.279725628,0.267935959,1
1,0,1,1,1.490235358,1,1,0,1,1,0,1,1,0,1,0,3,0.295878466,1.148130598,0
1,0,1,0,-0.872746362,1,1,0.5,1,0,0,1,1,0,0,1,3,1.043735261,-0.468177099,1
1,0,1,0,1.245788973,1,1,0.5,0,1,1,1,1,1,0,1,0,1.460873162,2.024200427,0
0,0,0,0,-0.383853593,1,0,1,0,0,0,0,0,0,1,0,2,-1.484020706,-0.828358992,0
0,0,0,0,-0.913487426,1,0,1,0,0,0,0,0,0,0,0,3,-1.497315937,-0.915421147,0
1,0,1,0,1.571717486,1,1,1,0,0,0,0,0,0,2,1,3,-1.291239843,-0.212372738,0
1,1,0,0,0.512449818,1,1,0,1,0,0,1,0,1,0,1,0,0.174559475,0.343726576,0
1,0,1,1,1.530976422,1,1,1,0,0,0,0,0,0,2,0,1,-1.354392194,-0.228761687,0
1,0,0,1,-0.424594657,1,1,0.5,0,0,0,0,0,1,0,1,0,0.663159248,-0.20582157,0
1,0,1,1,0.797637267,1,1,1,0,0,0,0,0,0,2,0,1,-1.387630274,-0.45359689,0
0,0,1,0,0.91986046,1,1,0.5,0,0,1,1,1,1,1,1,0,1.307977995,1.526289602,1
1,0,0,0,1.327271101,0,0,0,1,0,1,1,1,1,2,0,3,-0.161145131,0.722525256,0
1,0,1,1,1.61245855,1,0,1,0,0,0,0,0,0,2,0,2,-1.503963553,-0.361682018,0
0,0,1,0,-0.913487426,1,0,1,0,0,0,0,0,0,1,0,2,-1.502301649,-0.923714882,0
1,0,0,1,-1.035710619,1,0,1,0,0,0,0,0,0,1,0,1,-1.487344514,-0.964587994,0
0,1,0,0,-1.117192747,1,0,0.5,0,1,0,0,0,1,0,1,0,0.689749712,-0.82707964,0
1,0,1,1,-0.343112528,1,1,0,1,0,1,0,1,1,2,0,3,0.458745057,-0.192631003,0
1,0,1,1,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.728439704,2.723454894,0
0,0,0,0,-0.465335721,0,0,0,1,0,0,1,1,0,0,1,1,-0.706249639,-0.561062515,0
0,0,1,0,1.490235358,0,0,0,0,1,1,1,1,1,1,1,3,-0.132892763,0.873532987,0
0,0,1,1,0.471708754,1,0,0,0,1,0,1,0,0,0,1,2,-0.328997433,0.117259095,0
1,1,1,1,1.164306844,1,1,0,0,0,1,0,1,0,1,1,0,0.013354788,0.741914067,0
0,1,0,0,-0.343112528,1,1,0.5,0,1,1,0,1,1,0,1,3,1.2680923,0.094142516,1
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,1,1,0,0,0,0.857602014,-0.967323162,1
1,0,0,0,-1.076451683,1,0,0,0,0,0,1,0,0,0,1,2,-0.465273561,-0.880216891,1
0,0,0,0,-1.157933811,1,1,0.5,0,1,0,0,0,1,0,1,0,0.839321071,-0.844902346,1
0,0,1,0,1.61245855,1,1,0.5,0,1,1,1,1,1,2,1,0,1.442592218,2.451636567,0
0,0,0,0,1.61245855,1,1,0,1,1,1,1,1,1,2,0,2,0.904135326,1.918786179,0
0,1,1,0,-0.75052317,1,1,0.5,0,0,0,0,0,0,0,1,0,0.342411778,-0.560246376,0
0,0,0,0,-1.035710619,1,1,1,0,0,0,0,0,0,0,1,2,-1.321154115,-0.939817079,0
1,0,0,0,0.634673011,1,0,0.5,0,1,0,0,0,0,1,0,0,0.344073682,0.657035634,0
0,0,1,1,0.91986046,1,0,1,0,0,0,0,0,0,1,0,1,-1.505625457,-0.554511347,0
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,3,-1.512273073,-0.998777591,0
0,0,0,0,0.512449818,1,0,0.5,1,1,1,1,1,1,1,0,3,1.575544538,1.212539388,0
0,0,0,0,-1.198674875,1,0,0.5,0,0,0,0,0,0,0,1,1,0.182868995,-0.910061101,0
1,0,1,0,1.571717486,1,0,1,0,0,0,0,0,0,2,0,1,-1.502301649,-0.382394297,0
0,0,1,0,-0.994969555,1,0,1,0,0,0,0,0,0,0,0,1,-1.480696898,-0.937434836,0
1,0,1,0,-1.198674875,1,1,0.5,0,0,0,0,0,0,0,1,0,0.367340338,-0.89409125,1
0,0,1,1,1.490235358,1,0,0,1,1,0,1,1,1,2,0,2,0.526883121,1.437837805,0
0,0,1,1,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.123040451,-0.977072711,1
1,1,1,0,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.693539721,2.717697807,0
0,0,0,0,-0.872746362,1,0,0.5,1,0,0,0,0,0,0,1,0,0.28923085,-0.658006566,1
0,0,0,0,1.571717486,1,1,0,1,1,1,1,0,1,2,0,2,0.525221217,1.510915312,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,1,0.171235667,-0.976433035,1
1,0,1,0,0.023557049,0,0,0,1,0,1,1,1,1,2,0,2,-0.174440363,-0.117788872,0
1,0,0,0,-0.669041042,1,0,1,0,0,0,0,0,0,1,0,1,-1.520582593,-0.863188266,0
1,1,1,0,0.960601524,1,1,0.5,1,1,1,1,0,0,1,0,0,1.025454317,1.406603953,0
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,3,-1.490668322,-0.99849084,0
0,0,0,0,-1.117192747,1,0,0,0,0,1,0,1,1,0,1,0,0.174559475,-0.854475433,1
0,0,1,1,1.001342588,1,0,1,0,0,0,0,0,0,1,0,1,-1.508949265,-0.538960595,0
0,0,1,1,0.960601524,0,0,0,0,1,1,0,0,0,1,1,3,-0.953873333,-0.137552665,0
0,0,0,0,-0.994969555,1,1,0.5,0,1,1,0,1,0,0,1,0,0.970611486,-0.665991492,1
1,0,1,1,-0.424594657,1,0,0,1,1,1,0,0,0,0,0,1,-0.121259435,-0.37994588,1
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.497315937,-0.998579071,0
1,0,0,1,0.308744498,1,0,0,1,0,0,1,1,0,0,1,3,-0.0232071,0.078106492,0
0,0,1,1,0.553190882,1,0,1,0,0,0,0,0,0,2,0,3,-1.497315937,-0.629441709,0
0,0,1,1,1.245788973,1,0,1,0,0,0,0,0,0,2,0,1,-1.498977841,-0.444442901,0
0,0,1,1,1.449494293,1,1,0.5,1,1,1,0,1,1,2,1,0,1.509068378,2.287041228,0
0,0,1,1,1.490235358,1,0,0.5,1,1,0,1,1,1,2,1,3,1.381101771,2.196273362,0
1,0,1,0,0.960601524,1,1,0.5,0,1,1,1,0,0,0,0,0,0.85594011,1.249927367,0
1,0,1,1,-0.913487426,1,0,0,0,1,1,0,0,1,1,1,1,0.036621444,-0.716106824,0
0,0,0,0,1.245788973,1,1,0.5,1,1,1,1,1,0,1,0,3,1.319611323,1.90027968,0
1,0,1,1,-0.343112528,0,0,0,1,1,1,1,0,1,2,1,1,-0.408768825,-0.474309169,0
1,0,0,0,-0.546817849,1,1,0,0,0,1,0,0,0,0,1,1,-0.289111738,-0.551180618,0
0,0,1,1,-0.424594657,1,1,0.5,0,0,1,0,1,0,0,1,0,0.796111567,-0.175646493,0
0,0,1,0,-0.139407208,1,1,0.5,1,1,0,0,0,0,0,1,0,0.653187824,0.081084296,1
0,0,1,0,-0.791264234,1,1,0,0,0,1,0,1,1,1,1,1,0.349059394,-0.570790007,1
1,0,1,0,1.530976422,1,1,1,0,0,0,0,0,0,2,1,2,-1.289577939,-0.121913681,0
1,0,1,0,0.675414075,1,0,0.5,0,1,1,0,1,1,0,0,0,1.150097116,1.209517468,0
1,1,1,0,0.43096769,1,1,0.5,1,0,1,1,1,1,1,1,1,1.487463626,1.123602319,1
1,0,0,0,-1.198674875,1,0,1,0,0,0,0,0,0,0,1,1,-1.502301649,-0.980932827,1
0,0,1,1,0.390226626,1,0,0,0,0,1,1,1,1,1,0,0,0.277597522,0.355108403,0
0,0,0,0,1.001342588,1,0,0,0,1,0,1,0,0,1,1,1,-0.337306953,0.375600104,0
0,1,0,0,-1.239415939,1,0,0,1,0,1,0,1,0,0,0,2,0.053240484,-0.965580595,1
1,0,1,0,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.686892105,2.659774012,0
1,1,0,0,0.553190882,1,1,0.5,0,1,1,0,1,1,0,1,0,1.317949419,1.138425164,0
0,1,1,0,1.368012165,1,1,0.5,0,0,0,1,1,1,0,1,3,1.171701868,2.024288658,1
0,0,0,0,1.205047909,1,1,0.5,1,1,0,1,0,1,1,0,0,1.236516124,1.873126523,1
1,0,1,0,1.61245855,1,1,0,1,1,1,1,1,1,2,1,2,0.875882958,1.921058132,0
0,0,1,1,0.105039177,1,0,0.5,0,1,0,1,1,0,1,1,0,0.827687743,0.389231827,0
0,0,1,0,-0.628299977,1,1,0.5,1,1,1,0,0,0,0,0,3,0.844306783,-0.36578477,1
1,0,1,0,1.61245855,1,1,0,1,1,1,1,1,1,2,1,0,0.917430558,1.986437466,0
1,0,1,1,-0.180148272,1,0,1,0,0,0,0,0,0,1,0,1,-1.492330226,-0.767744145,0
0,0,1,0,0.960601524,1,1,1,0,0,0,0,0,0,2,1,3,-1.317830307,-0.421811594,1
1,0,0,0,-0.05792508,1,1,0.5,0,0,0,1,0,0,0,1,3,0.500292657,0.053313519,1
0,0,0,0,0.512449818,1,0,1,0,0,0,0,0,0,1,0,2,-1.527230209,-0.624677224,0
1,0,0,0,-1.280157004,1,1,1,0,0,0,0,0,0,0,1,1,-1.297887459,-0.995932134,0
1,0,0,0,-1.239415939,1,0,0,0,1,0,0,0,0,0,1,1,-0.505159256,-0.9566913,1
1,0,0,0,-1.076451683,1,0,1,0,0,0,0,0,0,0,1,1,-1.457430242,-0.958985312,0
1,0,1,0,0.634673011,1,0,0.5,0,1,1,0,1,1,1,1,0,1.071987629,1.063031587,0
0,0,1,1,-0.302371464,1,1,1,0,0,0,0,0,0,0,1,2,-1.309520787,-0.766045694,0
0,0,1,1,1.286530037,1,0,1,0,0,0,0,0,0,2,1,2,-1.498977841,-0.445236982,0
0,0,0,0,0.716155139,0,0,0,1,1,0,0,0,0,0,1,1,-0.990435221,-0.220975282,0
